Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Randy Bullock,TEN,4,4,,1,0,0,,0
Brett Kern,TEN,,,,,4,197,49.3,53
Ka'imi Fairbairn,HOU,2,2,1,1,0,0,,0
Cameron Johnston,HOU,,,,,5,213,42.6,50
