Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Curtis Samuel,CAR,5,107,21.4,0,31,0,0,,0,0
Ryan Switzer,PIT,1,10,10.0,0,10,1,10,10.0,0,10
