Player,Tm,Def Interceptions_Int,Def Interceptions_Yds,Def Interceptions_TD,Def Interceptions_Lng,Def Interceptions_PD,Unnamed: 7_level_0_Sk,Tackles_Comb,Tackles_Solo,Tackles_Ast,Tackles_TFL,Tackles_QBHits,Fumbles_FR,Fumbles_Yds,Fumbles_TD,Fumbles_FF
Tashaun Gipson,SFO,1,56,0,56,1,0.0,4,2,2,0,0,0,0,0,0
Drake Jackson,SFO,1,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
Fred Warner,SFO,0,0,0,0,0,0.0,12,4,8,0,0,0,0,0,0
Talanoa Hufanga,SFO,0,0,0,0,0,0.0,9,4,5,0,1,0,0,0,0
Dre Greenlaw,SFO,0,0,0,0,0,0.0,8,3,5,0,0,0,0,0,0
Azeez Al-Shaair,SFO,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
Deommodore Lenoir,SFO,0,0,0,0,1,0.0,7,4,3,0,1,0,0,0,0
Jimmie Ward,SFO,0,0,0,0,0,0.0,7,6,1,0,0,0,0,0,0
Charvarius Ward,SFO,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0
Arik Armstead,SFO,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
Oren Burks,SFO,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
Nick Bosa,SFO,0,0,0,0,0,0.0,1,0,1,0,5,0,0,0,0
Kerry Hyder,SFO,0,0,0,0,1,0.0,1,0,1,0,1,0,0,0,0
George Kittle,SFO,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
T.Y. McGill,SFO,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
Amik Robertson,LVR,1,0,0,0,1,0.0,2,2,0,0,0,0,0,0,0
Duron Harmon,LVR,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0
Harvey Langi,LVR,0,0,0,0,0,0.0,9,7,2,0,1,0,0,0,0
Nate Hobbs,LVR,0,0,0,0,1,0.0,8,6,2,0,0,0,0,0,0
Luke Masterson,LVR,0,0,0,0,0,0.0,7,3,4,1,0,0,0,0,0
Roderic Teamer,LVR,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0
Clelin Ferrell,LVR,0,0,0,0,0,0.0,3,1,2,1,1,0,0,0,0
Tre'von Moehrig,LVR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Bilal Nichols,LVR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
Kyle Peko,LVR,0,0,0,0,1,0.0,3,0,3,0,0,0,0,0,0
Isaiah Pola-Mao,LVR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
Maxx Crosby,LVR,0,0,0,0,0,0.0,2,2,0,1,2,0,0,0,0
Jarrett Stidham,LVR,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0
Tyler Hall,LVR,0,0,0,0,2,0.0,1,0,1,0,0,0,0,0,0
Malcolm Koonce,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
Jerry Tillery,LVR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
