Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Robbie Gould,SFO,4,4,3,4,0,0,,0
Mitch Wishnowsky,SFO,,,,,2,93,46.5,56
Daniel Carlson,LVR,4,4,2,2,0,0,,0
AJ Cole III,LVR,,,,,2,81,40.5,52
