Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Andre Roberts,ATL,2,45,22.5,0,25,3,29,9.7,0,19
Tommylee Lewis,NOR,0,0,,0,0,4,43,10.8,0,18
Alvin Kamara,NOR,2,72,36.0,0,49,0,0,,0,0
