Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,LVR,2,2,,,0,0,,0
AJ Cole III,LVR,,,,,5,242,48.4,52
Riley Patterson,DET,2,2,4,5,0,0,,0
Jack Fox,DET,,,,,1,48,48.0,48
