Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matt Prater,ARI,1,1,1,1,0,0,,0
Nolan Cooney,ARI,,,,,3,117,39.0,49
Jake Moody,SFO,5,5,,,0,0,,0
Mitch Wishnowsky,SFO,,,,,1,45,45.0,45
