Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Harrison Butker,KAN,1,1,2,2,0,0,,0
Tommy Townsend,KAN,,,,,6,274,45.7,61
JK Scott,LAC,,,,,5,218,43.6,49
Cameron Dicker,LAC,,,4,4,0,0,,0
