Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Quadree Henderson,NYG,4,82,20.5,0,25,2,29,14.5,0,21
Marvin Hall,ATL,1,22,22.0,0,22,0,0,,0,0
