Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Deonte Harty,NOR,2,36,18.0,0,27,0,0,,0,0
Tony Jones,NOR,1,5,5.0,0,5,0,0,,0,0
Avery Williams,ATL,3,85,28.3,0,36,1,12,12.0,0,12
Daren Bates,ATL,1,8,8.0,0,8,0,0,,0,0
