Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Steven Sims,HOU,3,71,23.7,0,29,2,33,16.5,0,18
Mason Kinsey,TEN,0,0,,0,0,4,17,4.3,0,6
Chris Moore,TEN,1,19,19.0,0,19,0,0,,0,0
