Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Desmond King,HOU,0,0,,0,0,1,7,7.0,0,7
Tremon Smith,HOU,1,22,22.0,0,22,0,0,,0,0
Montrell Washington,DEN,1,17,17.0,0,17,4,59,14.8,0,19
