Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ryan Succop,TEN,2,2,,3,0,0,,0
Brett Kern,TEN,,,,,3,139,46.3,53
Joey Slye,CAR,3,4,1,2,0,0,,0
Michael Palardy,CAR,,,,,4,155,38.8,48
