Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,NOR,4,4,3,3,0,0,,0
Thomas Morstead,NOR,,,,,4,202,50.5,57
Matt Bryant,ATL,3,3,,,0,0,,
Matthew Bosher,ATL,,,,,5,216,43.2,48
