Player,Tm,Passing_Cmp,Passing_Att,Passing_Yds,Passing_TD,Passing_Int,Passing_Sk,Passing_Yds.1,Passing_Lng,Passing_Rate,Rushing_Att,Rushing_Yds,Rushing_TD,Rushing_Lng,Receiving_Tgt,Receiving_Rec,Receiving_Yds,Receiving_TD,Receiving_Lng,Fumbles_Fmb,Fumbles_FL
Eli Manning,NYG,25,33,309,1,1,0,0,55,101.7,2,0,1,,0,0,0,0,,0,0
Saquon Barkley,NYG,0,0,0,0,0,0,0,0,,21,43,1,6,7,5,34,0,18,0,0
Evan Engram,NYG,0,0,0,0,0,0,0,0,,2,26,0,14,6,6,87,0,32,0,0
Wayne Gallman,NYG,0,0,0,0,0,0,0,0,,2,12,0,8,0,0,0,0,0,0,0
Corey Coleman,NYG,0,0,0,0,0,0,0,0,,1,5,0,5,1,0,0,0,0,0,0
Bennie Fowler,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,26,0,26,0,0
Rhett Ellison,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,18,0,16,0,0
Scott Simonson,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,16,1,8,0,0
Cody Latimer,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,10,0,10,0,0
Elijhaa Penny,NYG,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
Sterling Shepard,NYG,0,0,0,0,0,0,0,0,,1,-3,0,-3,7,6,113,0,55,0,0
Andrew Luck,IND,31,47,357,2,1,1,4,55,94.0,2,13,0,,0,0,0,0,,0,0
Marlon Mack,IND,0,0,0,0,0,0,0,0,,12,34,1,11,3,1,4,0,4,0,0
Nyheim Hines,IND,0,0,0,0,0,0,0,0,,2,2,1,1,5,4,41,0,28,0,0
T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,138,0,55,0,0
Chester Rogers,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,7,54,1,15,0,0
Dontrelle Inman,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,46,1,29,0,0
Zach Pascal,IND,0,0,0,0,0,0,0,0,,0,0,0,0,7,4,41,0,15,0,0
Eric Ebron,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,28,0,14,0,0
Ryan Grant,IND,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,5,0,5,0,0
Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
