Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Graham Gano,NYG,1,1,2,3,0,0,,0
Riley Dixon,NYG,,,,,3,174,58.0,62
Cairo Santos,CHI,2,2,1,2,0,0,,0
Pat O'Donnell,CHI,,,,,3,134,44.7,51
