Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,2,3,1,1,0,0,,
Cameron Johnston,PHI,,,,,6,276,46.0,53
Brett Maher,DAL,2,2,3,4,0,0,,0
Chris Jones,DAL,,,,,2,102,51.0,63
