Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Greg Dortch,ARI,0,0,,0,0,4,24,6.0,0,13
Jamison Crowder,WAS,0,0,,0,0,3,10,3.3,0,5
Antonio Gibson,WAS,1,21,21.0,0,21,0,0,,0,0
