Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matt Haack,BUF,,,,,3,148,49.3,59
Tyler Bass,BUF,,,2,2,0,0,,0
Logan Cooke,JAX,,,,,4,180,45.0,53
Matthew Wright,JAX,,,3,4,0,0,,0
