Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Zuerlein,LAR,3,3,2,2,0,0,,
Johnny Hekker,LAR,,,,,7,322,46.0,67
Jason Myers,JAX,2,2,1,3,0,0,,0
Brad Nortman,JAX,,,,,7,274,39.1,53
