Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Robbie Gould,SFO,2,3,,2,0,0,,0
Mitch Wishnowsky,SFO,,,,,5,195,39.0,50
Andy Lee,ARI,,,,,4,178,44.5,52
Mike Nugent,ARI,,,2,2,0,0,,0
