Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Joey Slye,WAS,2,2,2,3,0,0,,0
Tress Way,WAS,,,,,6,265,44.2,53
Graham Gano,NYG,2,2,2,3,0,0,,0
Jamie Gillan,NYG,,,,,7,324,46.3,59
