Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Caleb Sturgis,LAC,1,3,,1,0,0,,
Donnie Jones,LAC,,,,,6,258,43.0,53
Sebastian Janikowski,SEA,2,2,1,2,0,0,,
Michael Dickson,SEA,,,,,6,317,52.8,61
