Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Joey Slye,WAS,4,4,,,0,0,,0
Tress Way,WAS,,,,,7,294,42.0,49
Greg Zuerlein,NYJ,3,3,3,3,0,0,,0
Thomas Morstead,NYJ,,,,,6,292,48.7,54
