Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cairo Santos,CHI,2,2,1,2,0,0,,0
Trenton Gill,CHI,,,,,2,95,47.5,49
Blake Grupe,NOR,3,3,1,2,0,0,,0
Lou Hedley,NOR,,,,,4,164,41.0,48
