Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Marvin Mims,DEN,1,31,31.0,0,31,2,44,22.0,0,27
Deonte Harty,BUF,0,0,,0,0,1,15,15.0,0,15
Khalil Shakir,BUF,1,19,19.0,0,19,0,0,,0,0
