Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Jamal Agnew,JAX,2,42,21.0,0,31,3,20,6.7,0,9
Dontrell Hilliard,TEN,1,23,23.0,0,23,2,4,2.0,0,4
Josh Thompson,TEN,0,0,,0,0,1,0,0.0,0,0
Julius Chestnut,TEN,2,53,26.5,0,33,0,0,,0,0
