Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Lac Edwards,NYJ,,,,,6,277,46.2,60
Jason Myers,NYJ,,,2,3,0,0,,0
Jason Sanders,MIA,1,1,2,2,0,0,,
Matt Haack,MIA,,,,,9,402,44.7,58
