Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Randy Bullock,TEN,1,2,,1,0,0,,0
Brett Kern,TEN,,,,,2,95,47.5,48
Nick Folk,NWE,3,3,5,6,0,0,,0
Jake Bailey,NWE,,,,,1,48,48.0,48
