Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,MIN,3,3,1,1,0,0,,0
Jordan Berry,MIN,,,,,8,402,50.3,63
Evan McPherson,CIN,3,3,2,2,0,0,,0
Kevin Huber,CIN,,,,,7,332,47.4,61
