Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Tyler Lockett,SEA,0,0,,0,0,1,10,10.0,0,10
Rashaad Penny,SEA,1,17,17.0,0,17,0,0,,0,0
Brandon Powell,DET,0,0,,0,0,2,8,4.0,0,5
Ameer Abdullah,DET,3,77,25.7,0,32,0,0,,0,0
