Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Cody Parkey,MIA,2,2,2,2,0,0,,
Matt Haack,MIA,,,,,2,80,40.0,42
Matt Bryant,ATL,2,2,1,2,0,0,,
Matthew Bosher,ATL,,,,,3,118,39.3,55
