Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Eddy Pineiro,CAR,1,1,1,1,0,0,,0
Johnny Hekker,CAR,,,,,6,282,47.0,58
Nick Folk,TEN,2,2,1,1,0,0,,0
Ryan Stonehouse,TEN,,,,,7,376,53.7,71
