Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Jones,DAL,,,,,6,293,48.8,56
Brett Maher,DAL,,,,1,0,0,,0
Graham Gano,CAR,1,1,1,1,0,0,,
Michael Palardy,CAR,,,,,6,287,47.8,52
