Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,LVR,1,1,1,1,0,0,,0
AJ Cole III,LVR,,,,,3,149,49.7,53
Tyler Bass,BUF,5,5,1,1,0,0,,0
Sam Martin,BUF,,,,,1,54,54.0,54
