Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Matt Prater,ARI,1,1,4,5,0,0,,0
Andy Lee,ARI,,,,,1,34,34.0,34
Younghoe Koo,ATL,2,2,2,2,0,0,,0
Bradley Pinion,ATL,,,,,3,148,49.3,62
