Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Elliott,PHI,2,2,2,3,0,0,,
Donnie Jones,PHI,,,,,4,169,42.3,49
Cairo Santos,KAN,3,3,2,2,0,0,,
Dustin Colquitt,KAN,,,,,5,227,45.4,60
