Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,MIN,1,1,,,0,0,,0
Ryan Wright,MIN,,,,,5,246,49.2,58
Jake Elliott,PHI,3,3,1,2,0,0,,0
Arryn Siposs,PHI,,,,,4,179,44.8,49
