Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Ka'imi Fairbairn,HOU,2,2,5,5,0,0,,
Trevor Daniel,HOU,,,,,3,137,45.7,51
Jason Myers,NYJ,1,3,1,1,0,0,,0
Lac Edwards,NYJ,,,,,4,197,49.3,54
