Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Andre Roberts,ATL,2,42,21.0,0,26,3,13,4.3,0,15
Jeremy Kerley,NYJ,0,0,,0,0,2,6,3.0,0,6
Elijah McGuire,NYJ,3,67,22.3,0,24,0,0,,0,0
