Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Justin Tucker,BAL,3,3,4,4,0,0,,0
Jordan Stout,BAL,,,,,3,130,43.3,56
Jake Moody,SFO,2,2,1,1,0,0,,0
Mitch Wishnowsky,SFO,,,,,2,112,56.0,57
