Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Daniel Carlson,OAK,2,2,3,3,0,0,,
Johnny Townsend,OAK,,,,,8,361,45.1,60
Matthew McCrane,ARI,3,3,,,0,0,,0
Andy Lee,ARI,,,,,8,418,52.3,60
