Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jake Moody,SFO,2,2,1,3,0,0,,0
Mitch Wishnowsky,SFO,,,,,6,314,52.3,60
Dustin Hopkins,CLE,1,1,4,5,0,0,,0
Corey Bojorquez,CLE,,,,,4,218,54.5,69
