Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Dwayne Harris,OAK,2,44,22.0,0,22,1,2,2.0,0,2
Desmond King,LAC,2,51,25.5,0,35,4,35,8.8,0,18
