Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chris Boswell,PIT,3,3,1,1,0,0,,0
Pressley Harvin III,PIT,,,,,5,218,43.6,55
Brett Maher,LAR,,1,1,3,0,0,,0
Ethan Evans,LAR,,,,,4,208,52.0,68
