Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Aldrick Rosas,JAX,1,1,4,5,0,0,,0
Logan Cooke,JAX,,,,,2,88,44.0,46
Randy Bullock,CIN,3,3,4,4,0,0,,0
Kevin Huber,CIN,,,,,1,40,40.0,40
