Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Thomas Morstead,NYJ,,,,,5,276,55.2,62
Greg Zuerlein,NYJ,,,4,4,0,0,,0
Daniel Carlson,LVR,1,1,3,3,0,0,,0
AJ Cole III,LVR,,,,,5,253,50.6,63
