Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Isaiah McKenzie,BUF,0,0,,0,0,1,26,26.0,0,26
Taiwan Jones,BUF,1,14,14.0,0,14,0,0,,0,0
Braxton Berrios,NYJ,0,0,,0,0,1,8,8.0,0,8
Tevin Coleman,NYJ,4,86,21.5,0,33,0,0,,0,0
