Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dustin Hopkins,LAC,1,2,2,2,0,0,,0
Jake Elliott,PHI,3,3,1,1,0,0,,0
Arryn Siposs,PHI,,,,,3,130,43.3,44
