Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Dan Bailey,DAL,,1,,1,0,0,,
Chris Jones,DAL,,,,,8,356,44.5,55
Donnie Jones,PHI,,,,,7,299,42.7,55
