Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Tyler Bass,BUF,4,4,1,1,0,0,,0
Matt Gay,LAR,1,1,1,1,0,0,,0
Riley Dixon,LAR,,,,,4,180,45.0,57
