Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Adam Vinatieri,IND,2,2,1,1,0,0,,0
Rigoberto Sanchez,IND,,,,,5,239,47.8,52
Ka'imi Fairbairn,HOU,2,2,2,2,0,0,,0
Bryan Anger,HOU,,,,,2,94,47.0,57
