Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Joey Slye,WAS,2,2,4,4,0,0,,0
Tress Way,WAS,,,,,2,87,43.5,50
Jake Elliott,PHI,3,3,,,0,0,,0
Arryn Siposs,PHI,,,,,3,141,47.0,53
