Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Andrew Beck,HOU,1,85,85.0,1,85,0,0,,0,0
Mike Boone,HOU,1,14,14.0,0,14,0,0,,0,0
Jamal Agnew,JAX,3,72,24.0,0,33,0,0,,0,0
