Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Jason Sanders,MIA,2,2,2,3,0,0,,0
Michael Palardy,MIA,,,,,4,155,38.8,50
Daniel Carlson,LVR,2,3,3,3,0,0,,0
AJ Cole III,LVR,,,,,4,216,54.0,67
