Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Chase McLaughlin,IND,1,1,1,2,0,0,,0
Matt Haack,IND,,,,,4,147,36.8,45
Graham Gano,NYG,5,5,1,1,0,0,,0
Jamie Gillan,NYG,,,,,1,47,47.0,47
