Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Greg Joseph,MIN,1,2,1,1,0,0,,0
Ryan Wright,MIN,,,,,10,441,44.1,73
Jason Sanders,MIA,1,1,1,2,0,0,,0
Thomas Morstead,MIA,,,,,6,307,51.2,63
