Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Randy Bullock,CIN,1,1,1,1,0,0,,
Kevin Huber,CIN,,,,,5,258,51.6,60
Harrison Butker,KAN,6,6,1,2,0,0,,
