Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Brandon McManus,DEN,3,3,2,2,0,0,,0
Sam Martin,DEN,,,,,2,78,39.0,41
Graham Gano,NYG,1,1,,,0,0,,0
Riley Dixon,NYG,,,,,3,162,54.0,61
