Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Cordarrelle Patterson,NWE,1,23,23.0,0,23,0,0,,0,0
Ryan Switzer,PIT,1,27,27.0,0,27,0,0,,0,0
