Player,Tm,Kick Returns_Rt,Kick Returns_Yds,Kick Returns_Y/Rt,Kick Returns_TD,Kick Returns_Lng,Punt Returns_Ret,Punt Returns_Yds,Punt Returns_Y/R,Punt Returns_TD,Punt Returns_Lng
Alex Erickson,CIN,4,87,21.8,0,26,1,1,1.0,0,1
Ryan Switzer,PIT,3,68,22.7,0,27,3,20,6.7,0,10
