Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Andy Lee,ARI,,,,,6,263,43.8,51
Phil Dawson,ARI,,,,1,0,0,,
Greg Zuerlein,LAR,3,3,4,4,0,0,,
Johnny Hekker,LAR,,,,,2,119,59.5,65
