Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Mason Crosby,GNB,2,2,2,2,0,0,,0
Pat O'Donnell,GNB,,,,,3,134,44.7,52
Cairo Santos,CHI,1,2,2,3,0,0,,0
Trenton Gill,CHI,,,,,1,39,39.0,39
