Player,Tm,Scoring_XPM,Scoring_XPA,Scoring_FGM,Scoring_FGA,Punting_Pnt,Punting_Yds,Punting_Y/P,Punting_Lng
Wil Lutz,NOR,4,4,2,4,0,0,,0
Thomas Morstead,NOR,,,,,4,169,42.3,58
Eddy Pineiro,CHI,2,2,1,1,0,0,,0
Pat O'Donnell,CHI,,,,,6,263,43.8,54
